people_ID,Infect_Prob
19309,19.3
19793,25.4
6574,32.5
7205,38.6
7328,54.300000000000004
19992,17.7
6335,32.2
19113,27.500000000000004
6945,29.2
19711,21.5
7482,26.6
19677,19.7
6612,32.800000000000004
7199,25.7
7310,33.6
19777,19.7
19918,22.3
6849,34.1
19204,20.200000000000003
19648,21.099999999999998
19951,21.6
20118,19.5
7079,38.6
19321,35.099999999999994
7006,20.5
19176,24.3
19875,22.1
20110,34.699999999999996
6563,51.2
19343,31.5
19184,34.5
19984,25.4
6659,30.2
6597,35.8
6527,31.3
19891,18.7
7112,51.1
6433,42.9
7170,31.900000000000002
7072,36.8
7515,28.000000000000004
20147,35.4
6544,26.3
19412,13.0
7241,40.6
6938,42.8
7287,34.8
19567,26.1
20004,22.1
6747,26.200000000000003
18934,27.700000000000003
19941,20.200000000000003
19551,25.2
6422,32.2
6724,26.700000000000003
6502,25.2
6348,28.7
18976,24.0
19597,16.7
6580,25.3
19927,21.4
6889,35.8
6668,28.7
20075,18.099999999999998
7247,27.1
19528,30.4
7409,45.4
19031,37.3
19753,41.699999999999996
19254,22.3
19673,18.9
19914,33.1
7235,34.1
19249,20.3
19496,26.200000000000003
19123,39.0
18955,16.2
6710,29.9
6525,29.799999999999997
7393,25.7
6690,29.799999999999997
6787,33.900000000000006
6823,34.8
6552,44.9
6623,35.199999999999996
7496,33.7
19766,16.8
7380,32.5
6487,40.2
7119,30.5
19644,24.5
6332,31.0
7215,30.8
19871,28.799999999999997
7280,32.9
19662,31.1
19166,16.1
7304,22.5
7327,32.7
7101,25.8
6465,29.9
7436,45.7
20150,19.0
19218,26.200000000000003
20105,30.7
20041,25.2
19690,31.0
7157,36.0
19317,23.200000000000003
19682,25.5
6435,27.3
7525,23.400000000000002
6634,30.9
6682,36.199999999999996
7047,51.1
7359,59.099999999999994
7110,47.9
6446,27.400000000000002
19371,17.9
7155,23.5
19936,27.200000000000003
19380,11.0
19558,18.3
19339,25.5
6839,28.499999999999996
19200,19.3
19541,16.0
19400,14.000000000000002
19017,22.900000000000002
6735,49.2
6474,31.1
7226,27.400000000000002
20037,16.6
20123,28.199999999999996
6351,33.300000000000004
6561,28.7
19466,24.6
19969,24.9
19874,15.8
6916,25.3
6993,24.2
20096,17.9
7158,49.8
6760,28.1
7076,54.1
19820,37.7
18926,19.2
20049,15.1
19902,31.6
6708,43.6
6639,53.6
19361,21.8
7210,33.0
7085,36.5
7050,55.2
7355,28.4
6803,32.9
7440,30.0
7060,51.1
19782,25.4
19069,33.300000000000004
19074,15.0
19344,15.4
19606,27.800000000000004
7317,26.8
20146,23.200000000000003
19427,21.5
19372,14.499999999999998
7397,29.799999999999997
19709,19.400000000000002
19729,15.299999999999999
20121,14.2
19942,23.3
19839,13.900000000000002
18977,21.099999999999998
19469,16.1
19814,28.499999999999996
19993,28.7
7103,24.099999999999998
19090,16.400000000000002
19802,18.7
19924,29.299999999999997
18965,28.799999999999997
18980,21.7
7442,26.900000000000002
19049,37.5
6463,30.5
7236,54.50000000000001
7308,44.9
7209,32.300000000000004
20060,18.7
6695,32.7
20088,19.400000000000002
6595,24.099999999999998
6985,33.1
19769,19.0
19120,17.9
19952,18.4
7025,20.5
19197,24.8
7186,31.900000000000002
19629,17.8
19923,19.6
6667,26.6
7307,43.5
19807,33.5
6905,57.9
19021,17.8
6789,24.8
20090,29.4
7136,30.3
19505,18.2
6564,45.5
19903,13.600000000000001
6679,26.8
19452,37.0
7438,53.1
6699,27.900000000000002
7173,44.1
6806,25.5
19152,16.7
7342,25.1
19491,21.8
19417,30.099999999999998
6669,28.599999999999998
19150,34.4
19635,14.499999999999998
19081,22.0
18970,29.5
19957,23.799999999999997
6405,46.800000000000004
7378,30.2
6712,30.9
6963,32.800000000000004
19104,15.1
19591,26.1
7388,34.2
7220,28.299999999999997
19390,14.000000000000002
20062,25.0
7527,15.5
19672,27.6
7201,48.5
7083,27.800000000000004
7117,31.6
6506,21.6
7454,35.699999999999996
19320,18.6
19493,15.4
7134,30.2
19860,18.2
19043,29.2
19187,19.1
7418,30.4
19297,12.4
19749,17.5
6578,34.5
19463,20.5
6731,28.9
20022,23.5
6361,26.3
19365,16.1
19590,16.3
6535,22.8
7351,29.2
7323,22.900000000000002
19878,17.1
7258,24.3
19241,33.5
19268,31.5
19873,15.7
6540,31.6
6528,46.300000000000004
19531,23.200000000000003
19845,25.900000000000002
6339,40.400000000000006
19075,21.3
7299,27.400000000000002
19632,19.400000000000002
6384,23.799999999999997
6379,47.5
6841,27.6
6792,45.0
7361,26.8
19580,18.8
19322,14.7
6347,30.9
6879,23.799999999999997
19367,27.1
19862,20.1
7305,30.2
7216,28.999999999999996
6369,32.1
7196,30.4
20063,15.8
19938,14.6
7318,28.199999999999996
20019,28.000000000000004
19001,24.2
19960,34.8
6434,25.2
19940,22.400000000000002
20091,21.2
6791,33.1
19355,20.0
20074,12.8
19050,16.900000000000002
6801,33.5
7261,30.599999999999998
19730,31.900000000000002
19671,30.3
7335,31.8
19573,15.4
6430,30.3
6830,25.3
6726,22.900000000000002
6723,31.4
6397,51.9
20055,14.7
6935,26.3
6529,48.699999999999996
7046,27.200000000000003
19151,16.1
18956,22.0
19829,19.6
19506,17.299999999999997
6810,15.4
19843,16.8
7121,22.5
19305,22.900000000000002
19971,19.1
19439,14.399999999999999
18979,18.8
19548,32.800000000000004
19196,15.299999999999999
19929,36.6
6758,50.6
19926,16.7
19999,20.7
19592,18.7
6744,29.7
19778,20.200000000000003
6616,23.0
7223,28.1
19574,19.6
19600,29.299999999999997
20149,12.6
19129,14.099999999999998
19429,18.4
20080,18.099999999999998
6372,36.0
7324,26.700000000000003
6605,22.2
19316,18.0
19863,32.9
19762,22.2
7023,23.400000000000002
6777,29.299999999999997
7354,29.5
19907,30.099999999999998
7102,43.6
20099,15.1
6957,28.499999999999996
7122,49.1
19920,12.9
19336,22.2
19134,33.5
7316,30.3
18953,26.900000000000002
6427,45.5
7144,50.6
19445,31.1
19624,15.299999999999999
7514,24.3
6855,33.5
6863,50.0
6452,30.5
19626,31.2
19963,15.0
19087,11.200000000000001
19262,17.9
6738,28.4
7352,27.700000000000003
19982,16.0
7449,29.2
19155,13.4
7528,27.0
7421,25.0
19904,29.4
19654,12.0
20040,24.5
18973,17.4
6966,23.3
19237,14.2
7128,29.599999999999998
7346,25.2
19652,21.8
6755,49.7
6454,23.1
7054,35.6
7052,24.6
19603,18.099999999999998
19631,27.400000000000002
20053,19.1
6967,51.6
19363,17.8
19979,23.400000000000002
7412,23.799999999999997
6952,23.200000000000003
7481,25.4
6342,26.8
19812,15.4
7161,23.7
18993,26.8
19117,24.5
6926,23.599999999999998
19346,26.900000000000002
19228,21.5
19028,35.099999999999994
6484,30.7
19819,29.299999999999997
19383,19.0
19421,16.1
19341,13.4
20012,18.0
19637,16.6
20002,16.0
19704,34.8
6334,24.4
19653,6.5
6769,51.5
7277,25.1
6684,30.0
7429,30.8
7038,28.799999999999997
6615,53.300000000000004
6951,23.400000000000002
19060,6.6000000000000005
19349,20.200000000000003
19763,29.9
19684,15.9
7345,31.4
20115,36.5
18950,12.5
19032,16.2
6440,32.6
19966,26.8
6829,44.9
7411,28.799999999999997
19527,12.1
6365,16.6
7522,42.1
19536,28.1
19193,33.300000000000004
19107,19.2
20014,13.100000000000001
19589,15.1
19746,28.599999999999998
19450,30.7
6378,46.5
6750,53.6
19255,18.2
7350,28.599999999999998
19517,22.3
7164,25.3
19824,19.3
19169,17.8
7092,25.2
7447,28.499999999999996
20152,15.1
20044,31.2
7468,27.1
20129,17.599999999999998
7175,32.5
19221,18.9
7026,24.2
19385,17.4
7395,22.900000000000002
6753,20.3
19618,32.800000000000004
6425,25.5
19283,18.5
7488,27.1
7032,26.3
20038,13.3
19532,14.2
19232,32.5
6583,28.199999999999996
19112,18.2
19579,16.3
7281,17.2
7386,49.0
19242,20.9
7517,21.4
19078,29.7
6782,51.5
18940,14.000000000000002
19698,14.499999999999998
18945,18.7
6606,22.400000000000002
7003,27.200000000000003
6499,28.7
7268,20.3
6374,23.7
19756,14.299999999999999
7104,30.9
19065,15.7
7239,48.0
7020,48.8
6876,29.299999999999997
19008,13.600000000000001
6805,21.8
19461,12.6
19456,19.400000000000002
19594,17.299999999999997
6858,24.8
7508,23.0
19988,13.3
19892,19.7
19478,22.8
7392,22.8
7472,42.1
7118,25.0
6412,20.599999999999998
6519,25.8
19384,17.8
7375,24.7
7415,26.5
19832,15.1
19114,26.0
19100,15.7
6410,20.7
7344,23.3
6962,50.2
19852,20.8
19901,12.9
18984,16.1
19743,17.299999999999997
20010,14.6
19300,11.200000000000001
7504,23.200000000000003
6550,27.6
19440,16.400000000000002
7477,26.5
20086,15.7
19670,16.0
6678,47.9
6904,30.4
18971,26.700000000000003
19475,16.8
19568,28.299999999999997
18996,16.900000000000002
7381,27.6
19955,28.799999999999997
19135,13.900000000000002
19715,13.3
7434,17.0
19395,17.0
6778,23.5
19018,19.8
19066,23.1
19141,14.799999999999999
7159,26.6
19035,15.8
20006,14.099999999999998
19233,13.5
20126,29.299999999999997
6391,26.5
18981,14.399999999999999
7207,27.800000000000004
19149,14.799999999999999
19750,30.2
6796,27.900000000000002
19387,15.0
19094,22.1
6802,48.1
6543,32.9
6683,31.6
7141,24.7
6816,19.900000000000002
19795,13.700000000000001
7284,23.3
6579,27.3
6599,55.60000000000001
6896,26.700000000000003
7441,23.7
19198,17.1
18927,16.6
7356,29.099999999999998
7162,49.9
20097,14.2
19179,15.4
18990,30.3
6394,28.1
6648,46.300000000000004
19540,15.7
19837,21.0
7048,25.0
19700,13.900000000000002
20070,14.899999999999999
7009,23.0
6432,22.6
19539,11.600000000000001
19105,17.4
19295,15.299999999999999
6897,43.2
6783,20.8
7113,23.1
19849,17.9
6836,23.3
7137,30.099999999999998
7443,26.3
7523,27.800000000000004
7326,25.2
19178,26.6
7458,46.1
19981,21.8
7437,25.3
19308,15.9
19768,13.900000000000002
6827,26.200000000000003
6614,22.2
19848,16.6
6978,55.60000000000001
19124,20.3
7349,21.0
6895,46.6
6496,32.6
19958,30.599999999999998
18943,12.9
7428,20.3
6702,21.9
6749,28.599999999999998
20139,15.7
19470,12.8
6696,21.3
19944,31.0
19507,33.4
6868,25.1
6953,26.200000000000003
7012,29.5
19718,12.7
6733,49.6
19290,13.100000000000001
18997,12.7
19236,30.4
6656,20.0
6882,45.9
19428,14.7
6350,27.900000000000002
7453,17.299999999999997
20100,11.4
18937,13.0
6784,21.9
20050,16.0
19091,15.2
7097,29.9
19931,27.400000000000002
19773,15.0
19736,29.099999999999998
19974,25.6
7295,28.1
6815,26.400000000000002
19755,18.6
7337,20.7
19274,13.8
6701,28.1
7053,19.5
19080,13.900000000000002
19459,12.5
6660,21.3
20143,14.399999999999999
6768,24.7
6419,22.6
7039,48.3
19643,14.299999999999999
7139,27.400000000000002
19530,10.7
6387,25.2
6925,24.3
19434,16.8
18961,8.7
19168,25.2
19850,25.3
19985,13.900000000000002
6642,27.0
6395,23.200000000000003
6790,24.7
6363,20.200000000000003
19484,14.099999999999998
19797,26.1
19038,25.2
19055,22.900000000000002
19208,32.5
19533,21.0
6486,23.3
6429,25.0
19291,15.8
19516,13.4
19917,11.600000000000001
7181,25.6
20098,15.2
19248,18.9
6814,26.8
19324,21.099999999999998
19523,33.300000000000004
19244,16.1
19642,16.0
7301,27.500000000000004
19559,19.900000000000002
19898,28.499999999999996
19693,26.8
19056,15.9
7245,26.700000000000003
19563,13.0
6643,22.1
6714,25.0
20104,20.4
20009,16.7
6594,43.0
19961,20.4
7319,23.400000000000002
19692,15.7
20026,11.899999999999999
7019,26.3
6408,47.699999999999996
6989,26.6
19615,19.5
6444,29.2
19029,33.4
19717,13.4
7370,25.8
7506,23.0
18919,13.900000000000002
7379,52.7
19586,17.9
6480,32.2
20078,16.1
20042,18.0
19472,13.600000000000001
7143,24.099999999999998
19033,16.0
19607,32.0
7450,27.6
18916,29.7
7467,26.700000000000003
19646,16.5
6983,25.4
19990,17.8
19455,18.3
7238,28.199999999999996
6914,20.7
6883,50.4
7042,44.800000000000004
19219,18.0
19806,16.8
19497,29.5
7068,26.900000000000002
19945,18.2
7087,49.9
19027,28.799999999999997
19825,30.4
7303,26.700000000000003
19699,32.6
19061,24.4
7016,27.0
19005,25.8
6677,25.8
19162,29.299999999999997
19767,20.0
19376,21.3
7497,27.3
6934,43.2
19058,19.5
19669,18.6
6928,28.999999999999996
19787,15.5
19103,14.499999999999998
18936,23.599999999999998
7430,31.6
19726,19.1
18933,27.900000000000002
19156,28.599999999999998
7480,25.900000000000002
19560,27.900000000000002
19441,29.5
19538,11.5
19872,18.5
7439,28.299999999999997
19544,18.0
6485,31.5
6333,25.1
19703,14.399999999999999
6326,45.800000000000004
19627,13.4
19220,20.200000000000003
20140,31.2
20087,15.7
7289,44.7
18932,24.3
6381,26.900000000000002
6613,46.5
19391,19.1
7367,25.5
7123,28.499999999999996
7034,26.400000000000002
7302,26.5
19126,26.6
18994,17.8
19906,15.299999999999999
7405,46.6
6674,28.4
20127,16.400000000000002
6964,33.800000000000004
7168,49.2
6609,23.400000000000002
6700,13.900000000000002
7192,27.400000000000002
6771,48.5
6707,48.6
7341,27.900000000000002
19996,20.8
6461,27.500000000000004
6884,22.6
6892,28.499999999999996
19345,20.0
19199,16.7
19325,20.1
6539,28.1
19077,29.5
7228,28.9
6431,22.8
19432,21.0
7414,32.300000000000004
19675,18.2
7224,30.0
6840,27.800000000000004
7444,25.4
7182,53.400000000000006
6817,28.1
19426,16.0
19281,7.1
7518,25.6
19808,17.5
19826,16.400000000000002
18995,32.5
19319,17.5
19813,19.5
6857,31.1
19668,7.5
19520,17.9
19471,30.3
19464,12.0
19794,18.7
7153,30.0
7294,23.7
6954,22.400000000000002
19888,17.9
6665,23.799999999999997
6900,26.0
19045,15.9
6377,23.1
20109,16.900000000000002
7400,26.5
7193,27.900000000000002
6872,51.1
6950,26.1
6541,21.2
6415,40.5
19645,27.900000000000002
19128,19.3
19405,24.2
19352,19.8
7492,43.0
7505,30.0
7130,23.799999999999997
6494,22.400000000000002
19358,13.900000000000002
6944,22.7
19638,13.700000000000001
19831,17.8
18921,17.7
19658,15.7
19617,12.6
18944,13.600000000000001
6407,23.3
6439,23.1
7140,28.9
19847,19.0
20130,17.0
19542,14.499999999999998
19125,17.0
19510,29.7
6809,27.3
19811,14.399999999999999
19293,14.7
7329,30.3
20153,15.0
6398,23.7
19362,19.900000000000002
19557,14.899999999999999
6565,26.1
6367,24.0
19770,15.2
6973,38.3
19803,20.5
7203,26.700000000000003
19780,34.300000000000004
19660,18.5
6869,24.9
19215,22.0
19604,14.899999999999999
7398,24.4
7353,26.0
7015,22.5
18978,13.900000000000002
20144,14.299999999999999
18975,15.5
7194,26.0
20085,15.5
19954,16.900000000000002
6715,54.7
19851,15.0
19110,19.0
7250,26.400000000000002
7013,25.900000000000002
19465,18.2
19102,18.9
18969,28.799999999999997
19431,13.900000000000002
19487,19.0
6466,15.299999999999999
19894,27.6
7172,38.9
19583,14.2
19092,15.6
6955,25.1
6940,23.5
6800,23.1
19392,16.3
6960,43.8
7502,25.4
19964,14.2
7413,28.9
7010,25.8
19702,13.4
6824,27.400000000000002
6650,27.1
7425,28.9
6547,28.4
7115,23.7
19070,16.3
7315,27.1
6567,28.599999999999998
6670,23.7
7259,25.5
18987,23.5
7189,41.199999999999996
19034,19.1
19071,27.400000000000002
7445,24.7
19030,15.9
18915,12.6
6922,26.1
7473,26.5
6746,20.5
19201,15.1
19500,16.6
6762,27.3
6693,47.4
18998,16.7
6457,25.900000000000002
19401,10.100000000000001
19313,26.8
6575,24.4
7213,24.9
19864,17.1
6728,31.1
19381,14.499999999999998
7065,46.800000000000004
19360,17.0
19623,10.9
6689,24.6
6666,26.5
19622,26.8
7061,48.4
6988,31.5
7093,25.4
19142,20.8
6881,26.0
19423,11.799999999999999
7325,27.200000000000003
19278,16.3
19545,16.400000000000002
20082,13.600000000000001
6946,27.0
6560,24.8
6631,23.7
19779,12.9
7357,21.9
20154,14.799999999999999
19285,29.099999999999998
19292,19.0
6626,49.2
6912,24.099999999999998
7338,30.0
19148,13.200000000000001
7410,24.2
19949,13.100000000000001
19747,13.5
6705,27.6
6331,23.3
6995,25.5
7371,27.700000000000003
6554,24.9
20064,33.300000000000004
6757,26.900000000000002
19665,17.8
19348,22.400000000000002
7271,28.1
7475,35.9
6329,48.199999999999996
19447,14.399999999999999
19522,17.0
19007,16.3
19578,16.400000000000002
7077,46.7
19267,16.3
19712,12.6
7064,44.800000000000004
18938,20.200000000000003
19337,16.3
19269,14.299999999999999
6931,48.9
19411,29.9
7219,21.8
6748,23.799999999999997
19111,35.3
6999,25.5
19561,18.2
7512,28.299999999999997
6483,23.0
6752,25.1
6807,14.2
19664,16.2
19354,15.7
7165,26.8
20000,24.9
19925,18.5
6870,22.3
6716,22.7
6633,26.200000000000003
18982,17.0
20158,12.4
7094,24.9
6956,26.200000000000003
6924,24.8
7455,23.3
7264,22.3
6663,22.5
18986,4.0
6754,27.0
7484,25.0
20071,22.400000000000002
19180,13.200000000000001
6821,31.7
7474,23.9
6373,27.700000000000003
19683,17.0
19488,11.799999999999999
19133,13.5
6948,25.6
6401,46.800000000000004
6691,13.8
19593,12.0
6598,22.900000000000002
19264,14.899999999999999
19910,13.100000000000001
18966,12.9
6562,43.5
19721,30.5
7478,29.7
19073,17.2
6510,36.9
7333,25.0
6530,19.2
19139,15.2
19063,17.299999999999997
19306,11.600000000000001
6965,27.800000000000004
7340,45.800000000000004
6447,25.8
7320,45.2
6355,27.800000000000004
19694,13.3
7272,23.3
6526,21.4
19246,32.0
20134,25.5
6740,22.7
19026,13.0
20125,15.2
19886,13.700000000000001
7246,24.3
6582,24.4
7035,23.5
19250,19.400000000000002
7435,25.8
20079,12.8
6736,24.2
6848,42.3
6961,41.5
19340,15.2
6389,25.8
6467,27.900000000000002
6851,42.6
19174,16.400000000000002
19840,15.299999999999999
19287,11.600000000000001
6982,25.6
19867,15.299999999999999
6972,19.6
18920,13.8
19052,28.299999999999997
18959,15.0
19998,15.8
7071,44.6
19388,12.9
19425,16.5
7451,28.799999999999997
19164,19.2
6717,26.900000000000002
19479,14.499999999999998
19828,19.1
7495,24.5
6600,24.5
19921,16.3
18968,15.2
7471,29.2
19883,27.900000000000002
20036,13.0
19261,15.9
19282,6.5
19407,14.499999999999998
6741,23.0
19486,15.2
19409,10.7
6521,24.3
7459,24.2
19446,18.4
20107,14.6
7362,47.699999999999996
6862,28.7
7187,24.9
19890,10.6
19279,3.5000000000000004
6644,16.5
6820,43.0
20120,14.899999999999999
6711,24.0
6980,23.599999999999998
7200,41.099999999999994
19880,27.800000000000004
6344,45.800000000000004
6536,30.3
19177,11.5
6358,30.599999999999998
6908,27.200000000000003
7185,50.3
7313,47.699999999999996
6436,22.6
6553,29.5
6629,23.799999999999997
7422,19.900000000000002
6795,22.7
19810,15.0
6482,25.8
18935,15.0
19298,30.599999999999998
6323,21.6
19621,25.8
20017,25.7
6488,11.200000000000001
19419,13.3
6874,44.800000000000004
19727,16.3
7511,25.3
7493,21.9
6449,24.4
19328,5.0
6899,22.900000000000002
7424,24.8
19086,18.099999999999998
7075,23.200000000000003
19288,11.700000000000001
6913,28.999999999999996
6906,21.7
6353,25.900000000000002
6818,43.5
6638,25.5
6890,26.900000000000002
20095,26.5
19377,23.7
18951,17.2
6610,23.9
19024,10.100000000000001
7028,50.0
7005,20.3
7217,39.800000000000004
19937,10.9
7487,21.099999999999998
6662,22.2
6767,24.6
19995,14.6
19817,14.6
6942,25.0
6921,27.800000000000004
6587,24.3
7312,25.6
6588,21.3
19752,13.4
6902,24.5
19968,27.0
6739,28.499999999999996
19633,13.900000000000002
19584,12.1
19751,18.4
19181,27.1
6979,23.799999999999997
19546,13.8
18947,13.600000000000001
19253,13.5
6975,24.7
19079,13.900000000000002
7017,29.5
6958,26.900000000000002
19458,13.5
19225,13.0
19025,15.1
19331,26.5
19869,25.0
6478,28.299999999999997
19420,5.2
6971,20.7
6477,46.400000000000006
19599,17.5
19932,12.3
19489,14.7
7126,21.5
7391,21.3
6834,18.6
19144,12.0
19399,11.4
6360,25.1
19474,15.5
19448,24.4
19681,14.7
7108,21.099999999999998
19911,11.5
7082,24.7
7248,24.7
19939,28.000000000000004
6325,23.3
19714,14.2
7427,28.7
19189,13.4
6362,44.9
19118,16.900000000000002
6601,48.5
19887,27.3
7314,27.500000000000004
19619,16.1
6681,20.599999999999998
7163,23.200000000000003
18985,10.4
6573,24.3
6520,49.5
6976,23.9
19980,15.7
19556,13.3
6403,31.3
19481,17.9
19784,23.799999999999997
6459,46.300000000000004
6451,22.7
19238,12.5
18999,12.8
6671,22.1
7519,20.3
7469,48.5
7339,46.9
7269,27.400000000000002
6996,22.5
6464,25.7
6911,21.3
19965,13.3
19896,24.3
18930,14.899999999999999
19935,26.900000000000002
6460,28.7
7448,44.0
7465,29.599999999999998
19865,12.2
19098,27.400000000000002
6414,46.5
19685,12.9
19259,14.000000000000002
19205,13.3
18923,25.900000000000002
7212,24.099999999999998
6676,21.9
19084,11.0
19023,11.799999999999999
19047,23.9
7058,41.8
6492,44.1
19838,14.7
19687,24.3
7288,27.500000000000004
7000,21.8
7078,24.7
19477,14.399999999999999
20015,16.6
6423,24.4
6442,26.0
19722,26.700000000000003
20065,14.799999999999999
6604,25.6
6877,24.099999999999998
19036,17.0
19885,16.5
6607,22.7
6936,27.200000000000003
7373,42.9
19312,15.7
7404,47.5
20048,14.000000000000002
19550,13.5
19154,16.0
19468,15.9
7276,27.1
7251,22.7
19307,28.299999999999997
6781,22.3
7383,21.8
19436,30.099999999999998
18910,16.2
6364,27.200000000000003
20106,14.399999999999999
19519,25.2
19946,12.5
7095,20.4
19172,14.6
19719,11.700000000000001
19801,15.1
19836,11.600000000000001
6826,18.6
19462,14.000000000000002
7433,26.8
20155,14.899999999999999
7491,42.1
7091,22.1
19051,26.200000000000003
19410,12.1
6910,25.5
7086,24.2
19203,14.799999999999999
6557,19.6
20035,11.200000000000001
18939,13.100000000000001
7426,24.099999999999998
6590,25.6
19666,14.299999999999999
19649,13.8
7498,46.0
6330,20.5
19509,23.400000000000002
19581,12.5
19856,6.800000000000001
6653,23.200000000000003
19818,26.8
19314,22.5
19044,12.0
19689,22.8
19457,28.999999999999996
7297,15.2
6555,23.9
18925,14.000000000000002
19088,12.2
7142,22.0
6859,43.1
6390,26.0
19705,10.7
6947,22.2
19327,13.200000000000001
19529,11.700000000000001
19171,12.3
6548,26.400000000000002
7266,21.5
19934,11.3
7263,45.2
7376,47.9
19014,12.7
19859,9.4
6918,22.3
6508,21.7
7321,45.9
7282,25.8
6324,23.599999999999998
20113,14.000000000000002
6370,21.099999999999998
7031,22.5
19854,10.6
6894,49.4
19373,10.9
6469,31.6
19131,12.4
7150,22.6
6418,46.300000000000004
6909,23.400000000000002
7198,25.7
6933,23.0
7206,49.5
6655,31.0
19239,12.4
19915,14.7
7120,30.7
19211,12.4
19115,13.0
19397,11.799999999999999
6943,19.900000000000002
19157,14.499999999999998
6359,25.900000000000002
7348,21.4
6888,22.0
6838,22.3
19002,12.5
19158,25.2
19790,12.7
20124,12.0
19498,10.2
7043,44.3
7127,22.5
20027,12.1
6356,13.8
19610,13.900000000000002
19585,17.2
6608,24.0
19614,12.0
6501,25.900000000000002
7369,25.2
19513,12.7
7138,25.6
19473,25.6
7036,22.2
19994,25.6
19772,12.8
19789,14.899999999999999
19748,15.1
5002,31.8
16958,35.3
16727,18.0
5065,30.599999999999998
17361,16.6
17143,14.399999999999999
17608,15.7
4903,25.4
3967,52.5
4840,56.2
4578,36.8
16781,14.499999999999998
4615,42.4
4822,48.199999999999996
16991,13.8
16996,66.0
16535,25.1
17086,19.1
4420,26.400000000000002
4582,41.8
4629,33.0
17142,20.599999999999998
4223,27.6
17598,26.700000000000003
4983,26.700000000000003
4861,26.1
16636,55.50000000000001
4918,28.7
4100,44.2
4247,29.799999999999997
17311,31.4
3949,46.2
5009,25.5
4464,62.7
16576,54.2
17305,27.700000000000003
16496,41.8
4419,50.8
16950,30.8
17202,14.2
16814,13.0
3971,57.3
4373,59.199999999999996
17194,40.2
4370,54.50000000000001
17607,36.3
16854,41.6
4881,35.9
16955,18.8
17050,18.8
17148,18.8
4722,29.799999999999997
16620,29.9
16407,20.5
4438,28.7
4001,52.800000000000004
16819,19.2
4077,27.400000000000002
17566,48.699999999999996
5026,35.199999999999996
3934,28.799999999999997
4748,28.7
4181,39.300000000000004
4715,52.5
4009,33.2
4602,51.0
16694,26.400000000000002
4250,33.0
4559,46.0
16827,17.599999999999998
4711,31.0
4450,23.0
4900,28.4
17594,16.1
17179,27.800000000000004
16534,20.3
4684,43.7
17574,13.900000000000002
17407,72.0
16371,44.3
4986,49.0
17493,31.1
16746,15.8
5032,30.8
4613,49.4
4147,47.599999999999994
4086,71.7
16792,24.5
4477,34.0
17287,20.5
16555,16.2
16482,19.2
16892,14.399999999999999
4801,60.4
17019,25.3
17180,32.6
4328,27.6
3893,36.1
4494,37.9
3961,45.800000000000004
16352,22.6
16657,27.0
16702,26.6
4120,25.6
4189,50.1
4208,67.30000000000001
16344,40.1
4835,38.1
4960,40.699999999999996
16941,19.0
16506,14.399999999999999
4313,39.300000000000004
17227,22.3
4992,27.700000000000003
4271,25.7
4593,37.2
17332,12.7
4136,25.1
16325,28.299999999999997
16930,16.1
17571,26.200000000000003
4065,27.400000000000002
16815,11.899999999999999
16689,14.099999999999998
16350,66.9
16821,55.800000000000004
4636,42.9
16562,26.3
4732,49.1
4516,53.5
4764,46.400000000000006
4084,38.800000000000004
16546,34.1
5025,37.8
4865,30.7
17384,35.9
17416,20.4
16899,16.1
4682,52.6
16656,44.4
17349,25.4
4325,27.800000000000004
4225,53.0
16397,17.599999999999998
4945,45.6
16705,28.499999999999996
17111,16.3
4047,24.099999999999998
17096,14.499999999999998
5010,56.89999999999999
16604,68.8
4891,50.0
17099,20.3
16471,51.0
3920,50.4
16949,38.5
16379,23.200000000000003
3945,29.599999999999998
17008,27.500000000000004
17307,20.9
4689,27.900000000000002
4339,31.2
17432,14.899999999999999
16680,29.799999999999997
17397,14.099999999999998
4531,49.0
4818,37.8
16713,58.699999999999996
17585,52.5
4637,47.5
16601,51.800000000000004
4803,54.900000000000006
17588,36.6
4951,55.7
4432,28.999999999999996
16439,25.8
4337,29.2
17058,33.900000000000006
4824,51.2
17248,23.0
3986,31.0
4338,29.7
16929,29.2
4815,26.0
4539,29.299999999999997
16487,20.4
17291,16.6
4289,27.1
4349,44.0
3902,25.5
17219,14.499999999999998
17536,18.3
4955,23.9
17206,13.200000000000001
17553,13.3
4536,23.400000000000002
4691,68.10000000000001
17196,72.6
4848,55.900000000000006
17461,49.8
4733,45.0
17406,50.1
17031,43.9
4643,52.300000000000004
16369,18.2
4552,35.199999999999996
4873,36.4
17562,29.099999999999998
5007,32.300000000000004
4231,53.0
16874,19.8
4039,43.5
4090,52.5
4522,24.6
17264,14.499999999999998
4862,43.6
16568,14.299999999999999
16779,16.1
4649,26.6
4318,54.7
4282,54.50000000000001
4847,40.1
4376,35.8
4875,31.900000000000002
17185,65.7
3901,42.4
4796,38.2
16980,20.4
4968,69.8
16651,43.1
16492,35.6
16803,31.2
17529,23.200000000000003
4598,47.5
16488,42.6
16557,16.5
4952,20.200000000000003
16452,13.600000000000001
16759,17.599999999999998
4962,44.3
17090,71.2
5012,55.300000000000004
16967,22.7
16989,73.9
17038,61.1
16898,64.5
16540,44.4
5052,50.3
16959,55.60000000000001
16415,45.9
16742,51.9
4729,55.800000000000004
4759,35.5
5048,29.2
4299,30.0
4654,50.7
17590,21.0
16891,16.900000000000002
4913,32.9
4261,46.2
